time,Energy_kwh,house_hold,temperature,windSpeed,precipType,icon,summary,holiday,bool_weather_missing_values,year,month,day,hour,dayofweek_num
2013-10-27 00:00:00,0.152,0,14.27,7.0,0,6,6,0,0,0,9,26,0,5
2013-10-27 01:00:00,0.23199999999999998,0,13.57,5.61,0,3,2,0,0,0,9,26,1,5
2013-10-27 02:00:00,0.274,0,12.72,4.41,0,3,2,0,0,0,9,26,2,5
2013-10-27 03:00:00,0.29300000000000004,0,12.68,4.52,0,3,2,0,0,0,9,26,3,5
2013-10-27 04:00:00,0.33899999999999997,0,12.58,4.88,0,3,2,0,0,0,9,26,4,5
2013-10-27 05:00:00,0.231,0,12.62,5.59,0,3,2,0,0,0,9,26,5,5
2013-10-27 06:00:00,0.228,0,12.62,6.21,0,3,2,0,0,0,9,26,6,5
2013-10-27 07:00:00,0.27,0,11.92,8.25,0,6,7,0,0,0,9,26,7,5
2013-10-27 08:00:00,0.266,0,11.66,7.24,0,2,2,0,0,0,9,26,8,5
2013-10-27 09:00:00,0.145,0,13.16,8.03,0,6,6,0,0,0,9,26,9,5
2013-10-27 10:00:00,0.11299999999999999,0,14.22,8.94,0,6,7,0,0,0,9,26,10,5
2013-10-27 11:00:00,0.301,0,15.23,10.08,0,6,5,0,0,0,9,26,11,5
2013-10-27 12:00:00,0.101,0,15.83,10.03,0,6,7,0,0,0,9,26,12,5
2013-10-27 13:00:00,0.099,0,15.87,9.91,0,6,7,0,0,0,9,26,13,5
2013-10-27 14:00:00,0.22099999999999997,0,15.63,10.09,0,6,5,0,0,0,9,26,14,5
2013-10-27 15:00:00,0.099,0,14.81,8.44,0,6,5,0,0,0,9,26,15,5
2013-10-27 16:00:00,0.264,0,14.67,9.1,0,6,5,0,0,0,9,26,16,5
2013-10-27 17:00:00,0.312,0,14.54,8.15,0,6,5,0,0,0,9,26,17,5
2013-10-27 18:00:00,0.378,0,14.12,8.07,0,6,5,0,0,0,9,26,18,5
2013-10-27 19:00:00,0.43800000000000006,0,14.06,6.99,0,0,1,0,0,0,9,26,19,5
2013-10-27 20:00:00,0.41900000000000004,0,13.17,6.24,0,3,2,0,0,0,9,26,20,5
2013-10-27 21:00:00,0.405,0,12.58,5.06,0,3,2,0,0,0,9,26,21,5
2013-10-27 22:00:00,0.33699999999999997,0,12.19,4.18,0,3,2,0,0,0,9,26,22,5
2013-10-27 23:00:00,0.174,0,13.14,5.19,0,3,2,0,0,0,9,26,23,5
2013-10-28 00:00:00,0.148,0,13.28,4.81,0,3,2,0,0,0,9,27,0,6
2013-10-28 01:00:00,0.144,0,13.86,5.01,0,3,2,0,0,0,9,27,1,6
2013-10-28 02:00:00,0.144,0,15.34,8.31,0,6,6,0,0,0,9,27,2,6
2013-10-28 03:00:00,0.146,0,16.04,10.14,0,6,6,0,0,0,9,27,3,6
2013-10-28 04:00:00,0.147,0,16.06,11.17,0,6,6,0,0,0,9,27,4,6
2013-10-28 05:00:00,0.145,0,15.64,11.08,0,6,6,0,0,0,9,27,5,6
2013-10-28 06:00:00,0.426,0,15.68,12.71,0,6,10,0,0,0,9,27,6,6
2013-10-28 07:00:00,0.478,0,13.16,14.11,0,6,11,0,0,0,9,27,7,6
2013-10-28 08:00:00,0.423,0,11.7,11.47,0,6,11,0,0,0,9,27,8,6
2013-10-28 09:00:00,0.304,0,12.43,10.23,0,6,7,0,0,0,9,27,9,6
2013-10-28 10:00:00,0.223,0,12.58,9.52,0,6,5,0,0,0,9,27,10,6
2013-10-28 11:00:00,0.10400000000000001,0,13.51,10.0,0,6,5,0,0,0,9,27,11,6
2013-10-28 12:00:00,0.1,0,13.97,9.46,0,6,5,0,0,0,9,27,12,6
2013-10-28 13:00:00,0.098,0,13.79,8.51,0,6,5,0,0,0,9,27,13,6
2013-10-28 14:00:00,0.154,0,12.58,8.25,0,1,1,0,0,0,9,27,14,6
2013-10-28 15:00:00,0.201,0,11.87,7.87,0,1,0,0,0,0,9,27,15,6
2013-10-28 16:00:00,0.191,0,11.16,6.92,0,1,0,0,0,0,9,27,16,6
2013-10-28 17:00:00,0.19,0,10.96,5.61,0,0,0,0,0,0,9,27,17,6
2013-10-28 18:00:00,0.837,0,9.82,5.29,0,0,1,0,0,0,9,27,18,6
2013-10-28 19:00:00,0.471,0,9.0,4.43,0,0,0,0,0,0,9,27,19,6
2013-10-28 20:00:00,0.403,0,9.34,5.05,0,0,0,0,0,0,9,27,20,6
2013-10-28 21:00:00,0.405,0,9.31,5.3,0,0,0,0,0,0,9,27,21,6
2013-10-28 22:00:00,0.427,0,9.34,5.25,0,3,2,0,0,0,9,27,22,6
2013-10-28 23:00:00,1.12,0,9.18,4.57,0,3,2,0,0,0,9,27,23,6
2013-10-29 00:00:00,0.508,0,9.1,4.51,0,3,2,0,0,0,9,28,0,0
2013-10-29 01:00:00,0.978,0,8.71,5.59,0,3,2,0,0,0,9,28,1,0
2013-10-29 02:00:00,0.18,0,8.63,5.1,0,3,2,0,0,0,9,28,2,0
2013-10-29 03:00:00,0.143,0,8.19,4.94,0,3,2,0,0,0,9,28,3,0
2013-10-29 04:00:00,0.14100000000000001,0,8.17,4.75,0,3,2,0,0,0,9,28,4,0
2013-10-29 05:00:00,0.161,0,7.77,4.33,0,3,2,0,0,0,9,28,5,0
2013-10-29 06:00:00,0.201,0,7.69,4.39,0,3,2,0,0,0,9,28,6,0
2013-10-29 07:00:00,0.573,0,7.67,4.61,0,2,2,0,0,0,9,28,7,0
2013-10-29 08:00:00,0.448,0,8.27,4.67,0,1,0,0,0,0,9,28,8,0
2013-10-29 09:00:00,0.322,0,9.49,5.7,0,1,0,0,0,0,9,28,9,0
2013-10-29 10:00:00,0.59,0,10.87,5.85,0,1,0,0,0,0,9,28,10,0
2013-10-29 11:00:00,0.3,0,11.48,5.83,0,1,1,0,0,0,9,28,11,0
2013-10-29 12:00:00,0.428,0,11.68,5.82,0,1,1,0,0,0,9,28,12,0
2013-10-29 13:00:00,0.631,0,12.06,6.46,0,1,1,0,0,0,9,28,13,0
2013-10-29 14:00:00,0.963,0,12.38,6.88,0,1,1,0,0,0,9,28,14,0
2013-10-29 15:00:00,0.544,0,12.0,6.18,0,1,0,0,0,0,9,28,15,0
2013-10-29 16:00:00,0.7819999999999999,0,10.88,5.01,0,1,0,0,0,0,9,28,16,0
2013-10-29 17:00:00,1.141,0,9.59,4.27,0,0,0,0,0,0,9,28,17,0
2013-10-29 18:00:00,0.455,0,9.01,4.0,0,0,0,0,0,0,9,28,18,0
2013-10-29 19:00:00,0.332,0,8.11,3.86,0,3,2,0,0,0,9,28,19,0
2013-10-29 20:00:00,0.40800000000000003,0,7.67,3.76,0,3,2,0,0,0,9,28,20,0
2013-10-29 21:00:00,0.28,0,7.55,3.78,0,3,2,0,0,0,9,28,21,0
2013-10-29 22:00:00,0.279,0,6.94,3.66,0,3,2,0,0,0,9,28,22,0
2013-10-29 23:00:00,0.248,0,6.86,3.29,0,3,2,0,0,0,9,28,23,0
2013-10-30 00:00:00,0.181,0,6.1,2.95,0,3,2,0,0,0,9,29,0,1
2013-10-30 01:00:00,0.156,0,5.94,3.14,0,3,2,0,0,0,9,29,1,1
2013-10-30 02:00:00,0.157,0,5.54,3.02,0,3,2,0,0,0,9,29,2,1
2013-10-30 03:00:00,0.158,0,5.06,2.74,0,3,2,0,0,0,9,29,3,1
2013-10-30 04:00:00,0.242,0,5.04,2.77,0,3,2,0,0,0,9,29,4,1
2013-10-30 05:00:00,0.158,0,4.81,2.16,0,3,2,0,0,0,9,29,5,1
2013-10-30 06:00:00,0.163,0,4.47,2.51,0,3,2,0,0,0,9,29,6,1
2013-10-30 07:00:00,0.21800000000000003,0,4.48,1.95,0,2,2,0,0,0,9,29,7,1
2013-10-30 08:00:00,0.318,0,5.37,2.42,0,2,2,0,0,0,9,29,8,1
2013-10-30 09:00:00,0.363,0,7.38,2.66,0,1,0,0,0,0,9,29,9,1
2013-10-30 10:00:00,0.687,0,9.97,2.83,0,1,0,0,0,0,9,29,10,1
2013-10-30 11:00:00,0.189,0,12.45,4.01,0,1,0,0,0,0,9,29,11,1
2013-10-30 12:00:00,0.353,0,13.53,4.35,0,1,1,0,0,0,9,29,12,1
2013-10-30 13:00:00,0.238,0,13.23,4.97,0,1,1,0,0,0,9,29,13,1
2013-10-30 14:00:00,0.221,0,13.27,5.0,0,1,0,0,0,0,9,29,14,1
2013-10-30 15:00:00,0.29400000000000004,0,13.57,5.08,0,1,1,0,0,0,9,29,15,1
2013-10-30 16:00:00,0.298,0,13.01,4.56,0,1,0,0,0,0,9,29,16,1
2013-10-30 17:00:00,0.33299999999999996,0,12.31,4.05,0,0,0,0,0,0,9,29,17,1
2013-10-30 18:00:00,0.518,0,11.92,4.2,0,0,0,0,0,0,9,29,18,1
2013-10-30 19:00:00,0.469,0,12.03,4.6,0,0,1,0,0,0,9,29,19,1
2013-10-30 20:00:00,0.222,0,12.53,5.02,0,0,1,0,0,0,9,29,20,1
2013-10-30 21:00:00,0.169,0,13.11,5.51,0,4,3,0,0,0,9,29,21,1
2013-10-30 22:00:00,0.168,0,13.14,5.65,0,3,2,0,0,0,9,29,22,1
2013-10-30 23:00:00,0.168,0,13.24,6.14,0,3,2,0,0,0,9,29,23,1
2013-10-31 00:00:00,0.203,0,13.11,6.1,0,3,2,0,0,0,9,30,0,2
2013-10-31 01:00:00,0.245,0,12.95,6.18,0,3,2,0,0,0,9,30,1,2
2013-10-31 02:00:00,0.23,0,12.23,5.78,0,3,2,0,0,0,9,30,2,2
2013-10-31 03:00:00,0.23299999999999998,0,12.63,5.45,0,3,2,0,0,0,9,30,3,2
2013-10-31 04:00:00,0.215,0,13.09,5.42,0,3,2,0,0,0,9,30,4,2
2013-10-31 05:00:00,0.23099999999999998,0,12.66,4.62,0,3,2,0,0,0,9,30,5,2
2013-10-31 06:00:00,0.35,0,12.61,4.34,0,3,2,0,0,0,9,30,6,2
2013-10-31 07:00:00,0.42200000000000004,0,12.51,3.72,0,4,3,0,0,0,9,30,7,2
2013-10-31 08:00:00,0.26,0,12.09,3.39,0,1,1,0,0,0,9,30,8,2
2013-10-31 09:00:00,0.333,0,11.65,3.48,0,4,3,0,0,0,9,30,9,2
2013-10-31 10:00:00,0.216,0,11.61,3.0,0,4,3,0,0,0,9,30,10,2
2013-10-31 11:00:00,0.189,0,11.69,3.12,0,4,3,0,0,0,9,30,11,2
2013-10-31 12:00:00,0.123,0,12.18,3.9,0,4,3,0,0,0,9,30,12,2
2013-10-31 13:00:00,0.11,0,12.59,4.07,0,4,3,0,0,0,9,30,13,2
2013-10-31 14:00:00,0.131,0,12.57,4.18,0,4,3,0,0,0,9,30,14,2
2013-10-31 15:00:00,0.187,0,12.49,4.05,0,4,3,0,0,0,9,30,15,2
2013-10-31 16:00:00,0.19,0,12.47,4.27,0,1,0,0,0,0,9,30,16,2
2013-10-31 17:00:00,0.33299999999999996,0,12.43,4.29,0,0,1,0,0,0,9,30,17,2
2013-10-31 18:00:00,0.35,0,12.08,4.75,0,0,1,0,0,0,9,30,18,2
2013-10-31 19:00:00,0.52,0,12.52,4.87,0,0,1,0,0,0,9,30,19,2
2013-10-31 20:00:00,0.151,0,12.58,4.72,0,0,0,0,0,0,9,30,20,2
2013-10-31 21:00:00,0.151,0,12.51,4.44,0,3,2,0,0,0,9,30,21,2
2013-10-31 22:00:00,0.151,0,12.54,4.8,0,3,2,0,0,0,9,30,22,2
2013-10-31 23:00:00,0.20700000000000002,0,12.63,4.84,0,3,2,0,0,0,9,30,23,2
2013-11-01 00:00:00,0.146,0,12.51,4.17,0,3,2,0,0,0,10,0,0,3
2013-11-01 01:00:00,0.149,0,12.48,4.01,0,3,2,0,0,0,10,0,1,3
2013-11-01 02:00:00,0.14500000000000002,0,12.64,4.52,0,3,2,0,0,0,10,0,2,3
2013-11-01 03:00:00,0.138,0,12.67,5.06,0,3,2,0,0,0,10,0,3,3
2013-11-01 04:00:00,0.14200000000000002,0,13.01,5.05,0,3,2,0,0,0,10,0,4,3
2013-11-01 05:00:00,0.147,0,12.46,4.84,0,3,2,0,0,0,10,0,5,3
2013-11-01 06:00:00,0.329,0,11.96,3.52,0,3,2,0,0,0,10,0,6,3
2013-11-01 07:00:00,0.353,0,11.48,3.02,0,0,1,0,0,0,10,0,7,3
2013-11-01 08:00:00,0.30400000000000005,0,11.53,2.65,0,1,0,0,0,0,10,0,8,3
2013-11-01 09:00:00,0.644,0,12.01,3.11,0,1,0,0,0,0,10,0,9,3
2013-11-01 10:00:00,1.0390000000000001,0,12.67,3.29,0,1,1,0,0,0,10,0,10,3
2013-11-01 11:00:00,0.503,0,13.49,3.51,0,1,1,0,0,0,10,0,11,3
2013-11-01 12:00:00,0.315,0,13.58,3.67,0,4,3,0,0,0,10,0,12,3
2013-11-01 13:00:00,0.24,0,13.97,4.56,0,4,3,0,0,0,10,0,13,3
2013-11-01 14:00:00,0.328,0,13.34,4.79,0,4,3,0,0,0,10,0,14,3
2013-11-01 15:00:00,0.32,0,13.22,4.7,0,4,3,0,0,0,10,0,15,3
2013-11-01 16:00:00,0.33,0,13.09,3.98,0,1,1,0,0,0,10,0,16,3
2013-11-01 17:00:00,0.313,0,12.49,3.02,0,0,1,0,0,0,10,0,17,3
2013-11-01 18:00:00,0.265,0,12.48,2.52,0,0,1,0,0,0,10,0,18,3
2013-11-01 19:00:00,0.262,0,12.37,2.34,0,3,2,0,0,0,10,0,19,3
2013-11-01 20:00:00,0.262,0,11.94,2.41,0,3,2,0,0,0,10,0,20,3
2013-11-01 21:00:00,0.265,0,11.92,2.04,0,3,2,0,0,0,10,0,21,3
2013-11-01 22:00:00,0.305,0,11.54,1.62,0,3,2,0,0,0,10,0,22,3
2013-11-01 23:00:00,0.244,0,11.52,1.44,0,3,2,0,0,0,10,0,23,3
2013-11-02 00:00:00,0.261,0,11.41,1.67,0,3,2,0,0,0,10,1,0,4
2013-11-02 01:00:00,0.42800000000000005,0,11.37,1.52,0,3,2,0,0,0,10,1,1,4
2013-11-02 02:00:00,0.367,0,11.37,1.71,0,3,2,0,0,0,10,1,2,4
2013-11-02 03:00:00,0.248,0,10.86,1.45,0,3,2,0,0,0,10,1,3,4
2013-11-02 04:00:00,0.251,0,10.95,1.32,0,3,2,0,0,0,10,1,4,4
2013-11-02 05:00:00,0.415,0,10.84,1.17,0,3,2,0,0,0,10,1,5,4
2013-11-02 06:00:00,0.6900000000000001,0,10.79,1.08,0,3,2,0,0,0,10,1,6,4
2013-11-02 07:00:00,0.321,0,10.47,1.42,0,4,3,0,0,0,10,1,7,4
2013-11-02 08:00:00,0.9420000000000001,0,10.82,2.58,0,1,1,0,0,0,10,1,8,4
2013-11-02 09:00:00,1.308,0,11.29,3.49,0,1,1,0,0,0,10,1,9,4
2013-11-02 10:00:00,0.5800000000000001,0,12.37,4.27,0,1,1,0,0,0,10,1,10,4
2013-11-02 11:00:00,0.9610000000000001,0,13.01,5.34,0,1,1,0,0,0,10,1,11,4
2013-11-02 12:00:00,0.141,0,13.9,6.33,0,1,1,0,0,0,10,1,12,4
2013-11-02 13:00:00,0.152,0,15.08,7.43,0,1,1,0,0,0,10,1,13,4
2013-11-02 14:00:00,0.266,0,14.06,7.54,0,1,1,0,0,0,10,1,14,4
2013-11-02 15:00:00,0.24,0,12.97,7.85,0,1,0,0,0,0,10,1,15,4
2013-11-02 16:00:00,0.23099999999999998,0,12.51,8.21,0,2,2,0,0,0,10,1,16,4
2013-11-02 17:00:00,0.189,0,12.0,8.69,0,6,6,0,0,0,10,1,17,4
2013-11-02 18:00:00,0.158,0,11.48,9.25,0,6,6,0,0,0,10,1,18,4
2013-11-02 19:00:00,0.198,0,11.53,9.91,0,6,6,0,0,0,10,1,19,4
2013-11-02 20:00:00,0.40399999999999997,0,11.53,9.7,0,6,6,0,0,0,10,1,20,4
2013-11-02 21:00:00,0.231,0,10.98,9.07,0,6,6,0,0,0,10,1,21,4
2013-11-02 22:00:00,0.242,0,10.39,8.59,0,6,6,0,0,0,10,1,22,4
2013-11-02 23:00:00,0.237,0,10.27,8.69,0,6,6,0,0,0,10,1,23,4
2013-11-03 00:00:00,0.235,0,10.16,8.45,0,6,6,0,0,0,10,2,0,5
2013-11-03 01:00:00,0.23199999999999998,0,9.58,7.84,0,6,6,0,0,0,10,2,1,5
2013-11-03 02:00:00,0.22599999999999998,0,9.17,7.77,0,6,6,0,0,0,10,2,2,5
2013-11-03 03:00:00,0.229,0,8.67,7.44,0,6,6,0,0,0,10,2,3,5
2013-11-03 04:00:00,0.261,0,8.15,7.07,0,3,2,0,0,0,10,2,4,5
2013-11-03 05:00:00,0.371,0,7.74,6.75,0,3,2,0,0,0,10,2,5,5
2013-11-03 06:00:00,0.119,0,7.56,6.44,0,3,2,0,0,0,10,2,6,5
2013-11-03 07:00:00,0.118,0,7.63,7.01,0,3,2,0,0,0,10,2,7,5
2013-11-03 08:00:00,0.115,0,7.79,7.32,0,2,2,0,0,0,10,2,8,5
2013-11-03 09:00:00,0.485,0,8.82,7.63,0,2,2,0,0,0,10,2,9,5
2013-11-03 10:00:00,0.275,0,9.82,8.65,0,6,7,0,0,0,10,2,10,5
2013-11-03 11:00:00,0.99,0,10.56,8.65,0,6,7,0,0,0,10,2,11,5
2013-11-03 12:00:00,0.301,0,11.05,8.71,0,6,7,0,0,0,10,2,12,5
2013-11-03 13:00:00,1.187,0,11.43,8.91,0,6,7,0,0,0,10,2,13,5
2013-11-03 14:00:00,0.258,0,11.41,7.83,0,1,0,0,0,0,10,2,14,5
2013-11-03 15:00:00,0.187,0,10.79,7.32,0,1,0,0,0,0,10,2,15,5
2013-11-03 16:00:00,0.186,0,9.74,5.57,0,1,1,0,0,0,10,2,16,5
2013-11-03 17:00:00,0.837,0,9.15,4.44,0,0,1,0,0,0,10,2,17,5
2013-11-03 18:00:00,0.393,0,9.11,3.71,0,0,1,0,0,0,10,2,18,5
2013-11-03 19:00:00,1.014,0,9.15,3.74,0,3,2,0,0,0,10,2,19,5
2013-11-03 20:00:00,0.386,0,8.17,2.19,0,3,2,0,0,0,10,2,20,5
2013-11-03 21:00:00,0.23299999999999998,0,7.66,3.38,0,3,2,0,0,0,10,2,21,5
2013-11-03 22:00:00,0.333,0,8.16,4.39,0,3,2,0,0,0,10,2,22,5
2013-11-03 23:00:00,0.329,0,8.22,5.19,0,3,2,0,0,0,10,2,23,5
2013-11-04 00:00:00,0.308,0,8.86,2.71,0,3,2,0,0,0,10,3,0,6
2013-11-04 01:00:00,0.28400000000000003,0,8.84,1.57,0,3,2,0,0,0,10,3,1,6
2013-11-04 02:00:00,0.281,0,7.81,2.95,0,3,2,0,0,0,10,3,2,6
2013-11-04 03:00:00,0.282,0,7.19,4.09,0,3,2,0,0,0,10,3,3,6
2013-11-04 04:00:00,0.199,0,6.51,5.83,0,3,2,0,0,0,10,3,4,6
2013-11-04 05:00:00,0.256,0,6.04,6.29,0,3,2,0,0,0,10,3,5,6
2013-11-04 06:00:00,0.235,0,6.37,5.78,0,3,2,0,0,0,10,3,6,6
2013-11-04 07:00:00,0.145,0,6.48,5.23,0,4,3,0,0,0,10,3,7,6
2013-11-04 08:00:00,0.144,0,6.73,5.25,0,2,2,0,0,0,10,3,8,6
2013-11-04 09:00:00,0.238,0,6.45,4.8,0,1,0,0,0,0,10,3,9,6
2013-11-04 10:00:00,0.268,0,7.42,5.02,0,1,0,0,0,0,10,3,10,6
2013-11-04 11:00:00,0.227,0,8.47,4.98,0,1,0,0,0,0,10,3,11,6
2013-11-04 12:00:00,0.43800000000000006,0,9.48,5.7,0,1,0,0,0,0,10,3,12,6
2013-11-04 13:00:00,0.27,0,9.94,5.89,0,1,0,0,0,0,10,3,13,6
2013-11-04 14:00:00,0.247,0,9.77,6.12,0,1,0,0,0,0,10,3,14,6
2013-11-04 15:00:00,0.124,0,9.98,6.0,0,1,0,0,0,0,10,3,15,6
2013-11-04 16:00:00,0.14100000000000001,0,9.14,4.6,0,1,0,0,0,0,10,3,16,6
2013-11-04 17:00:00,0.14,0,7.72,3.55,0,0,0,0,0,0,10,3,17,6
2013-11-04 18:00:00,0.17099999999999999,0,7.04,3.32,0,3,2,0,0,0,10,3,18,6
2013-11-04 19:00:00,0.293,0,6.62,3.16,0,3,2,0,0,0,10,3,19,6
2013-11-04 20:00:00,0.263,0,5.63,2.83,0,3,2,0,0,0,10,3,20,6
2013-11-04 21:00:00,0.293,0,5.41,3.01,0,3,2,0,0,0,10,3,21,6
2013-11-04 22:00:00,0.24100000000000002,0,4.88,2.9,0,3,2,0,0,0,10,3,22,6
2013-11-04 23:00:00,0.385,0,4.78,2.56,0,3,2,0,0,0,10,3,23,6
2013-11-05 00:00:00,0.221,0,5.08,2.23,0,3,2,0,0,0,10,4,0,0
2013-11-05 01:00:00,0.199,0,4.63,1.96,0,3,2,0,0,0,10,4,1,0
2013-11-05 02:00:00,0.199,0,4.41,1.5,0,3,2,0,0,0,10,4,2,0
2013-11-05 03:00:00,0.20500000000000002,0,5.23,1.58,0,3,2,0,0,0,10,4,3,0
2013-11-05 04:00:00,0.252,0,5.27,1.9,0,3,2,0,0,0,10,4,4,0
2013-11-05 05:00:00,0.19,0,5.83,1.68,0,3,2,0,0,0,10,4,5,0
2013-11-05 06:00:00,0.395,0,6.56,2.12,0,3,2,0,0,0,10,4,6,0
2013-11-05 07:00:00,0.367,0,7.92,3.59,0,4,3,0,0,0,10,4,7,0
2013-11-05 08:00:00,0.291,0,8.66,3.88,0,1,1,0,0,0,10,4,8,0
2013-11-05 09:00:00,0.30200000000000005,0,9.31,4.27,0,1,1,0,0,0,10,4,9,0
2013-11-05 10:00:00,0.295,0,9.38,4.04,0,4,3,0,0,0,10,4,10,0
2013-11-05 11:00:00,0.288,0,9.99,4.39,0,4,3,0,0,0,10,4,11,0
2013-11-05 12:00:00,0.249,0,10.79,6.19,0,1,1,0,0,0,10,4,12,0
2013-11-05 13:00:00,0.101,0,12.39,8.03,0,1,1,0,0,0,10,4,13,0
2013-11-05 14:00:00,0.092,0,11.95,8.3,0,1,1,0,0,0,10,4,14,0
2013-11-05 15:00:00,0.093,0,11.34,8.28,0,1,1,0,0,0,10,4,15,0
2013-11-05 16:00:00,0.10300000000000001,0,10.82,7.06,0,1,1,0,0,0,10,4,16,0
2013-11-05 17:00:00,0.436,0,10.29,5.64,0,0,1,0,0,0,10,4,17,0
2013-11-05 18:00:00,0.271,0,9.83,5.75,0,0,1,0,0,0,10,4,18,0
2013-11-05 19:00:00,0.29100000000000004,0,9.82,5.83,0,0,1,0,0,0,10,4,19,0
2013-11-05 20:00:00,0.347,0,10.21,5.85,0,0,1,0,0,0,10,4,20,0
2013-11-05 21:00:00,0.418,0,9.73,5.57,0,0,0,0,0,0,10,4,21,0
2013-11-05 22:00:00,0.372,0,9.71,5.34,0,0,0,0,0,0,10,4,22,0
2013-11-05 23:00:00,0.378,0,9.36,5.16,0,3,2,0,0,0,10,4,23,0
2013-11-06 00:00:00,0.28200000000000003,0,9.69,4.98,0,3,2,0,0,0,10,5,0,1
2013-11-06 01:00:00,0.154,0,9.31,4.9,0,3,2,0,0,0,10,5,1,1
2013-11-06 02:00:00,0.152,0,9.33,4.75,0,3,2,0,0,0,10,5,2,1
2013-11-06 03:00:00,0.148,0,9.33,3.99,0,3,2,0,0,0,10,5,3,1
2013-11-06 04:00:00,0.148,0,9.37,3.72,0,3,2,0,0,0,10,5,4,1
2013-11-06 05:00:00,0.147,0,9.71,4.07,0,3,2,0,0,0,10,5,5,1
2013-11-06 06:00:00,0.23900000000000002,0,9.31,3.28,0,3,2,0,0,0,10,5,6,1
2013-11-06 07:00:00,0.40900000000000003,0,9.41,2.71,0,0,0,0,0,0,10,5,7,1
2013-11-06 08:00:00,0.511,0,9.8,2.36,0,1,1,0,0,0,10,5,8,1
2013-11-06 09:00:00,0.612,0,10.34,1.91,0,4,3,0,0,0,10,5,9,1
2013-11-06 10:00:00,0.267,0,10.88,2.07,0,4,3,0,0,0,10,5,10,1
2013-11-06 11:00:00,1.298,0,11.2,1.95,0,4,3,0,0,0,10,5,11,1
2013-11-06 12:00:00,0.7250000000000001,0,11.64,2.1,0,4,3,0,0,0,10,5,12,1
2013-11-06 13:00:00,0.41300000000000003,0,12.26,3.08,0,4,3,0,0,0,10,5,13,1
2013-11-06 14:00:00,1.822,0,12.54,3.08,0,4,3,0,0,0,10,5,14,1
2013-11-06 15:00:00,0.309,0,13.97,5.61,0,4,3,0,0,0,10,5,15,1
2013-11-06 16:00:00,0.41700000000000004,0,14.69,6.71,0,4,3,0,0,0,10,5,16,1
2013-11-06 17:00:00,1.272,0,14.37,6.9,0,0,1,0,0,0,10,5,17,1
2013-11-06 18:00:00,0.399,0,14.73,8.09,0,4,3,0,0,0,10,5,18,1
2013-11-06 19:00:00,0.7030000000000001,0,14.79,8.49,0,6,8,0,0,0,10,5,19,1
2013-11-06 20:00:00,0.22899999999999998,0,14.83,8.9,0,6,8,0,0,0,10,5,20,1
2013-11-06 21:00:00,0.121,0,14.86,8.94,0,6,6,0,0,0,10,5,21,1
2013-11-06 22:00:00,0.161,0,14.87,8.63,0,6,6,0,0,0,10,5,22,1
2013-11-06 23:00:00,0.20600000000000002,0,14.82,7.65,0,6,6,0,0,0,10,5,23,1
2013-11-07 00:00:00,0.16699999999999998,0,14.7,6.61,0,3,2,0,0,0,10,6,0,2
2013-11-07 01:00:00,0.334,0,14.37,6.13,0,3,2,0,0,0,10,6,1,2
2013-11-07 02:00:00,0.266,0,12.63,4.64,0,3,2,0,0,0,10,6,2,2
2013-11-07 03:00:00,0.246,0,11.83,3.36,0,3,2,0,0,0,10,6,3,2
2013-11-07 04:00:00,0.243,0,10.92,2.51,0,3,2,0,0,0,10,6,4,2
2013-11-07 05:00:00,0.242,0,10.77,2.41,0,3,2,0,0,0,10,6,5,2
2013-11-07 06:00:00,0.242,0,9.82,2.73,0,3,2,0,0,0,10,6,6,2
2013-11-07 07:00:00,0.377,0,9.31,2.6,0,0,0,0,0,0,10,6,7,2
2013-11-07 08:00:00,0.27699999999999997,0,9.36,2.91,0,1,1,0,0,0,10,6,8,2
2013-11-07 09:00:00,0.20600000000000002,0,10.14,2.95,0,1,1,0,0,0,10,6,9,2
2013-11-07 10:00:00,0.304,0,10.74,3.47,0,1,1,0,0,0,10,6,10,2
2013-11-07 11:00:00,0.297,0,10.98,3.46,0,1,1,0,0,0,10,6,11,2
2013-11-07 12:00:00,0.291,0,11.0,3.61,0,1,1,0,0,0,10,6,12,2
2013-11-07 13:00:00,0.438,0,10.92,3.37,0,1,1,0,0,0,10,6,13,2
2013-11-07 14:00:00,0.254,0,10.88,2.75,0,1,1,0,0,0,10,6,14,2
2013-11-07 15:00:00,0.189,0,10.42,2.39,0,1,1,0,0,0,10,6,15,2
2013-11-07 16:00:00,0.186,0,9.68,1.84,0,1,1,0,0,0,10,6,16,2
2013-11-07 17:00:00,0.2,0,9.12,2.13,0,0,1,0,0,0,10,6,17,2
2013-11-07 18:00:00,0.199,0,8.93,2.18,0,0,1,0,0,0,10,6,18,2
2013-11-07 19:00:00,0.425,0,8.54,2.37,0,0,1,0,0,0,10,6,19,2
2013-11-07 20:00:00,0.782,0,8.66,2.75,0,0,1,0,0,0,10,6,20,2
2013-11-07 21:00:00,0.591,0,8.63,2.97,0,0,1,0,0,0,10,6,21,2
2013-11-07 22:00:00,0.46599999999999997,0,8.53,2.76,0,4,3,0,0,0,10,6,22,2
2013-11-07 23:00:00,0.26,0,7.37,1.87,0,0,0,0,0,0,10,6,23,2
2013-11-08 00:00:00,0.278,0,7.27,2.24,0,0,1,0,0,0,10,7,0,3
2013-11-08 01:00:00,0.267,0,6.83,2.35,0,3,2,0,0,0,10,7,1,3
